S.No.,sofifa_id,short_name,long_name,Market_Value_DV,Wages_DV,age,pace,shooting,passing,dribbling,defending,physic,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total,Market_Value_IV,Wages_IV,Player_international_reputation,weak_foot,Club_Int_Prestige,Club_Domestic_Prestige,Player_Continent,Club_Continent,preferred_foot,Position_Final
1307,232805,Bernardo,Bernardo Fernandes da Silva Junior,8,30,7.797958971,2449.5,1200,1921.5,100254,2887.5,124415.6667,1751,0,1,0.309691494,4,0,0.845299462,0,2.079441542,3.401197382,1,3,1,2,South America,Europe Tier 1,Left,"Defensive Midfield,Defense"
1308,183820,M. Dossevi,Matthieu Dossevi,8,30,9.135528726,3120,2311.5,2964,164346,647.5,68459.33333,2482,4,2,0.466070017,0,0,0.309691494,2,2.079441542,3.401197382,1,3,1,3,Africa,Europe Tier 3,Right,"Attacking Midfield,Forward"
1309,190059,S. Zuber,Steven Zuber,8,30,8.392304845,3041.5,2737.5,2664,152177.3333,2520,140624.6667,676,1,1,1.057190958,1,0,0.709005545,0,2.079441542,3.401197382,1,4,5,6,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1310,197681,G. Imbula,Gilbert Gianelli Imbula Wanga,7.5,15,8.198039027,2311.5,1799.5,2520,158183.6667,1799.5,140624.6667,1739,1,1,0.585786438,7,0,0.309691494,1,2.014903021,2.708050201,1,2,1,7,Europe,Europe Tier 3,Left,Midfield (Attacking/Defensive)
1311,201858,N. Sansone,Nicola Sansone,9.5,30,8.392304845,3041.5,2887.5,2591.5,164346,967.5,68459.33333,1143,2,4,0.845299462,3,1,0.367006838,1,2.251291799,3.401197382,2,3,2,4,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1312,230936,A. Nagy,Ádám Nagy,8,30,7.797958971,2449.5,1457.5,2887.5,170666.3333,2591.5,75660,972,0,0,0.309691494,2,1,0.309691494,0,2.079441542,3.401197382,1,5,1,7,Europe,Europe Tier 3,Right,Defensive Midfield
1314,106231,Aduriz,Aritz Aduriz Zubeldia,6.5,30,10.32882801,1860,3361.5,2047.5,140624.6667,1200,135074.3333,941,2,0,0.585786438,4,0,0.960249517,0,1.871802177,3.401197382,3,3,6,6,Europe,Europe Tier 1,Right,Forward
1315,183909,I. Traoré,Ibrahima Traoré,8,30,9.135528726,3361.5,2449.5,2737.5,190595.3333,967.5,39216,549,0,2,0.549047491,1,0,0.093074822,1,2.079441542,3.401197382,2,4,5,6,Africa,Europe Tier 1,Left,Attacking Midfield
1316,220031,O. McBurnie,Oliver McBurnie,8,30,7.591663047,2244,2520,1624,109502.6667,577.5,124415.6667,3414,22,4,0.845299462,5,0,1,6,2.079441542,3.401197382,1,2,1,1,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1317,212476,Medrán,Álvaro Medrán Just,8,8,8,1799.5,2311.5,2964,124415.6667,1984,52487.66667,1148,3,0,0.619868889,6,1,0.367006838,1,2.079441542,2.079441542,1,4,1,5,Europe,North America,Right,Midfield (Attacking/Defensive)
1318,213242,A. Tameze,Adrien Tameze,8,30,8,2311.5,1740,2177.5,135074.3333,2664,129672,2951,0,3,0.367006838,7,0,0.585786438,0,2.079441542,3.401197382,1,3,3,6,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1319,229071,K. Onisiwo,Karim Onisiwo,8,30,8.392304845,3041.5,2449.5,2244,140624.6667,1404,146325,1153,7,3,0.735088936,2,0,0.782838772,2,2.079441542,3.401197382,1,3,3,4,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1320,202934,O. Onazi,Ogenyi Eddy Onazi,8,30,8.198039027,3199.5,2177.5,2520,146325,2812,124415.6667,1306,2,1,0.65160029,4,0,0.418861182,0,2.079441542,3.401197382,1,3,5,6,Africa,Europe Tier 2,Right,Defensive Midfield
1321,205566,Alberto Moreno,Alberto Moreno Pérez,8,30,8.198039027,3612,2112,2311.5,158183.6667,2449.5,114333,163,0,0,0.735088936,0,0,0,0,2.079441542,3.401197382,2,2,7,8,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
1322,188042,M. Suárez,Matías Ezequiel Suárez,8,30,9.135528726,2449.5,2964,2591.5,177146.6667,480,100254,473,3,1,0.845299462,1,0,0.681239039,0,2.079441542,3.401197382,2,4,9,10,South America,South America,Right,"Attacking Midfield,Forward"
1323,205086,P. Klement,Phillipp Klement,8,30,8.198039027,2380,2449.5,2737.5,146325,799.5,61730.66667,2671,16,7,0.960249517,3,0,0.367006838,4,2.079441542,3.401197382,1,3,3,10,Europe,Europe Tier 3,Left,Midfield (Attacking/Defensive)
1324,195038,F. Kainz,Florian Kainz,8,30,8.198039027,3199.5,2449.5,2449.5,170666.3333,684,61730.66667,1223,0,4,0.75965266,3,1,0.174258144,0,2.079441542,3.401197382,1,5,3,4,Europe,Europe Tier 1,Right,Attacking Midfield
1325,215135,L. Sigali,Leonardo Sigali,8,20,9.313708499,2311.5,840,967.5,68459.33333,3199.5,135074.3333,2011,1,0,0.367006838,7,0,1.096492106,3,2.079441542,2.995732274,1,3,8,9,South America,South America,Right,Defense
1326,205083,F. Fajr,Fayçal Fajr,8,20,8.95445115,1984,2664,3120,152177.3333,2311.5,100254,3240,5,4,0.709005545,6,0,0.367006838,5,2.079441542,2.995732274,2,4,2,5,Africa,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1328,211856,K. Akpoguma,Kevin Akpoguma,8,20,7.797958971,2664,1151.5,1457.5,71999.66667,2887.5,119303.3333,678,0,0,0.367006838,2,0,0.50928802,0,2.079441542,2.995732274,1,4,5,6,Europe,Europe Tier 1,Right,Defense
1329,211818,K. Möhwald,Kevin Möhwald,8,20,8,1740,2449.5,2887.5,135074.3333,1860,100254,863,3,1,0.549047491,2,0,0.367006838,0,2.079441542,2.995732274,1,2,4,5,Europe,Europe Tier 1,Right,Attacking Midfield
1330,165239,S. Nasri,Samir Nasri,7,20,9.313708499,2591.5,2591.5,2887.5,170666.3333,684,44216.66667,246,0,2,0.418861182,0,0,0,0,1.945910149,2.995732274,3,4,7,10,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
1331,190149,De Marcos,Óscar de Marcos Arana,8,20,8.95445115,3361.5,1921.5,2591.5,140624.6667,2520,158183.6667,2427,1,2,0.245883969,4,2,0.681239039,1,2.079441542,2.995732274,2,3,6,6,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1334,211879,J. Haberer,Janik Haberer,8,20,8,2112,1984,2520,146325,1860,114333,2343,1,3,0.585786438,4,1,0.845299462,1,2.079441542,2.995732274,1,3,2,2,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1335,210679,Paulo Oliveira,Paulo André Rodrigues Oliveira,9,20,8.392304845,1984,612,1249.5,75660,2887.5,140624.6667,2243,0,0,0.245883969,4,0,0.974021641,0,2.197224577,2.995732274,1,2,1,4,Europe,Europe Tier 1,Right,Defense
1336,235634,G. Konan,Ghislain Konan,8,20,7.591663047,3280,1151.5,2311.5,152177.3333,2449.5,129672,1800,0,1,0.093074822,0,0,0.65160029,0,2.079441542,2.995732274,1,3,1,4,Africa,Europe Tier 1,Left,Defense
1337,208509,T. Foket,Thomas Foket,8,20,7.797958971,2964,1624,2380,119303.3333,2591.5,124415.6667,2880,0,0,0.093074822,7,0,0.549047491,0,2.079441542,2.995732274,1,3,1,4,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1338,213689,B. Pearson,Ben Pearson,8,20,7.797958971,2449.5,1249.5,1984,119303.3333,2591.5,204708,2584,0,0,0.245883969,14,3,0.619868889,0,2.079441542,2.995732274,1,3,1,5,Europe,Europe Tier 3,Right,Defensive Midfield
1339,173208,D. Criscito,Domenico Criscito,8,20,9.313708499,2737.5,1860,2887.5,124415.6667,3120,140624.6667,3071,2,4,0.549047491,12,1,0.681239039,3,2.079441542,2.995732274,2,3,2,4,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
1340,210719,M. Kempf,Marc-Oliver Kempf,8,20,7.797958971,2244,721.5,1457.5,68459.33333,2812,152177.3333,2026,2,0,0.418861182,3,0,1.183503419,3,2.079441542,2.995732274,1,3,3,10,Europe,Europe Tier 3,Left,Defense
1341,221354,M. Veljkovic,Miloš Veljkovic,8,20,7.591663047,1984,480,1624,68459.33333,2812,124415.6667,1878,1,0,0.309691494,5,2,0.88196602,1,2.079441542,2.995732274,1,3,4,5,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1342,225859,M. Niakhaté,Moussa Niakhaté,8,20,7.591663047,2591.5,760,1740,87381,2737.5,164346,2790,1,1,0.245883969,3,0,0.864076314,0,2.079441542,2.995732274,1,3,3,4,Europe,Europe Tier 1,Left,Defense
1343,240190,K. Malong,Pierre Kunde Malong,8,20,7.591663047,2812,2311.5,2520,119303.3333,2380,177146.6667,1913,0,0,0.585786438,5,0,0.549047491,0,2.079441542,2.995732274,1,4,3,4,Africa,Europe Tier 1,Right,Defensive Midfield
1345,221310,A. Roa,Andrés Felipe Roa Estrada,8,20,8.198039027,3280,2047.5,2812,170666.3333,1457.5,75660,1132,4,0,0.80477138,3,0,0.245883969,1,2.079441542,2.995732274,1,3,7,8,South America,South America,Right,Attacking Midfield
1346,238072,E. Löwen,Eduard Löwen,8,20,7.38083152,2177.5,1921.5,2449.5,109502.6667,2449.5,219500.6667,1622,3,2,0.782838772,3,0,0.549047491,1,2.079441542,2.995732274,1,4,4,5,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1347,199561,Nolito,Manuel Agudo Durán,8,20,9.313708499,2311.5,2964,2887.5,158183.6667,1012,87381,260,1,0,0.899036227,0,0,0.367006838,0,2.079441542,2.995732274,3,3,7,7,Europe,Europe Tier 1,Right,Attacking Midfield
1348,227508,Melero,Gonzalo Julián Melero Manzanares,8,20,8,1860,2664,2520,114333,2664,119303.3333,1347,2,1,0.585786438,3,0,0.65160029,0,2.079441542,2.995732274,1,3,1,3,Europe,Europe Tier 1,Right,Attacking Midfield
1351,198640,Z. Labyad,Zakaria Labyad,8,20,8.198039027,2664,2737.5,2737.5,158183.6667,647.5,61730.66667,394,1,2,0.549047491,1,0,0.174258144,0,2.079441542,2.995732274,1,5,7,10,Africa,Europe Tier 2,Right,"Attacking Midfield,Forward"
1352,231235,K. Amian,Kelvin Amian,8,15,7.16515139,3041.5,1151.5,2112,109502.6667,2812,146325,2880,0,1,0.418861182,6,0,0.735088936,1,2.079441542,2.708050201,1,3,1,3,Europe,Europe Tier 3,Right,Defense
1353,236331,E. Cabaco,Erick Cabaco,8,15,7.797958971,1860,840,1151.5,52487.66667,2812,152177.3333,1639,2,0,0.367006838,9,2,0.825559556,0,2.079441542,2.708050201,1,3,1,3,South America,Europe Tier 1,Right,Defense
1354,221832,L. Olaza,Lucas René Olaza Catrofe,8,15,7.797958971,3120,2520,2591.5,135074.3333,2520,114333,898,0,2,0,2,0,0.309691494,0,2.079441542,2.708050201,1,3,4,5,South America,Europe Tier 1,Left,Defense
1356,241827,Martín,Martín Aguirregabiria,8,15,7.591663047,2449.5,612,1984,109502.6667,2737.5,91541.33333,2034,0,0,0,5,0,0.466070017,0,2.079441542,2.708050201,1,3,1,3,Europe,Europe Tier 1,Right,Defense
1357,202135,S. Sturaro,Stefano Sturaro,8,15,8.198039027,2449.5,2244,2591.5,140624.6667,2887.5,158183.6667,216,1,0,0.50928802,0,1,0.174258144,0,2.079441542,2.708050201,2,3,2,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1358,208144,D. Bessa,Daniel Bessa,8,15,8.198039027,1984,2380,2737.5,158183.6667,1512,41666.33333,2444,1,3,0.549047491,8,0,0.309691494,0,2.079441542,2.708050201,1,4,1,2,Europe,Europe Tier 1,Right,Attacking Midfield
1360,251182,Iago,Iago Amaral Borduchi,8,15,7.38083152,2887.5,1512,2311.5,124415.6667,2520,124415.6667,450,0,1,0.418861182,1,0,0.585786438,0,2.079441542,2.708050201,1,2,3,3,South America,Europe Tier 1,Left,Defense
1361,199852,N. Jørgensen,Nicolai Jørgensen,8,15,8.583005244,2520,2887.5,2449.5,124415.6667,760,146325,1409,7,2,0.825559556,0,1,0.825559556,3,2.079441542,2.708050201,2,3,3,9,Europe,Europe Tier 2,Right,Forward
1363,217605,L. Lerager,Lukas Reiff Lerager,8,15,8,1860,2244,2380,109502.6667,2449.5,135074.3333,1124,1,0,0.619868889,4,0,0.825559556,1,2.079441542,2.708050201,1,3,2,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1365,173521,Marcano,Iván Marcano Sierra,8,15,9.313708499,2112,1057.5,1740,68459.33333,3120,140624.6667,977,0,0,0.50928802,0,0,1.203180909,0,2.079441542,2.708050201,3,3,7,10,Europe,Europe Tier 3,Left,Defense
1366,224396,Y. Gómez Andrade,Yeimar Pastor Gómez Andrade,8,15,8.392304845,1457.5,511.5,799.5,24695.66667,2887.5,204708,2160,2,0,0.367006838,7,0,1.067495182,1,2.079441542,2.708050201,1,3,5,6,South America,South America,Right,Defense
1367,209782,S. Larsson,Sam Larsson,8,15,8.198039027,2737.5,2520,2664,170666.3333,721.5,75660,2514,6,8,0.845299462,0,0,0.418861182,3,2.079441542,2.708050201,1,2,3,9,Europe,Europe Tier 2,Right,Attacking Midfield
1368,246113,Adrià Pedrosa,Adrià Giner Pedrosa,8,15,7.16515139,3960,1512,2449.5,140624.6667,2380,87381,760,1,0,0.367006838,1,0,0.245883969,1,2.079441542,2.708050201,1,3,2,5,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
1369,204233,C. Musonda,Charly Musonda Junior,8,15,7.38083152,3527.5,2047.5,2449.5,170666.3333,287.5,26502,14,0,0,0,0,0,0,0,2.079441542,2.708050201,1,5,7,8,Europe,Europe Tier 1,Right,Attacking Midfield
1370,205965,S. Ristovski,Stefan Ristovski,8,15,8.392304845,3960,1860,2311.5,135074.3333,2737.5,164346,2278,0,3,0.309691494,4,3,0.82555958,0,2.079441542,2.708050201,1,3,4,9,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
1371,212213,Ricardo Esgaio,Ricardo Sousa Esgaio,8,15,8.198039027,2737.5,2177.5,2737.5,170666.3333,2449.5,104810.3333,1997,0,4,0.309691494,5,1,0.466070017,1,2.079441542,2.708050201,1,3,3,8,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
1372,223641,T. Baumgartl,Timo Baumgartl,8,15,7.591663047,2449.5,577.5,1512,41666.33333,2887.5,140624.6667,1620,1,0,0.245883969,2,0,0.930955032,1,2.079441542,2.708050201,1,3,5,10,Europe,Europe Tier 2,Right,Defense
1373,229406,João Novais,João Pedro Barradas Novais,8,15,8,2177.5,2887.5,2887.5,152177.3333,1200,100254,1230,1,2,0.782838772,1,0,0.466070017,0,2.079441542,2.708050201,1,3,3,8,Europe,Europe Tier 2,Right,Midfield (Attacking/Defensive)
1374,240716,M. Olivera,Mathías Olivera Miramontes,8,15,7.16515139,2812,1249.5,1984,100254,2591.5,124415.6667,1011,0,1,0.309691494,4,1,1.012270392,0,2.079441542,2.708050201,1,3,2,5,South America,Europe Tier 1,Left,"Defensive Midfield,Defense"
1375,222429,A. Cubas,Adrián Andrés Cubas,8,15,7.591663047,2520,1351.5,2244,129672,2812,58538.33333,1486,1,0,0.585786438,3,1,0.367006838,1,2.079441542,2.708050201,1,2,6,6,South America,South America,Right,Defensive Midfield
1376,231138,C. Bassogog,Christian Bassogog,8,15,7.591663047,3960,2520,1799.5,152177.3333,721.5,109502.6667,1923,8,6,0.864076314,1,0,0.418861182,1,2.079441542,2.708050201,1,2,2,4,Africa,Asia Pacific,Left,"Attacking Midfield,Forward"
1377,237135,Davidson,Davidson da Luz Pereira,8,10,8.583005244,2887.5,2591.5,2449.5,158183.6667,840,109502.6667,2632,8,6,0.845299462,4,0,0.50928802,3,2.079441542,2.302585093,1,3,3,7,South America,Europe Tier 2,Right,Attacking Midfield
1378,231361,J. Gnagnon,Joris Gnagnon,8,30,7.38083152,1921.5,544,1057.5,65037,2664,158183.6667,625,0,0,0.309691494,2,0,1.077468797,0,2.079441542,3.401197382,1,2,7,7,Europe,Europe Tier 1,Right,Defense
1379,221219,G. Conti,Germán Andrés Conti,8,10,8,2177.5,721.5,1404,34607.33333,2887.5,135074.3333,537,0,0,0.65160029,2,1,1.279250043,0,2.079441542,2.302585093,1,2,7,10,South America,Europe Tier 2,Right,Defense
1380,222558,R. Karsdorp,Rick Karsdorp,8,10,7.797958971,3612,1984,2520,129672,2591.5,114333,671,0,1,0,2,0,0.309691494,0,2.079441542,2.302585093,1,3,7,8,Europe,Europe Tier 1,Right,Defense
1381,198658,F. Midtsjø,Fredrik Midtsjø,8,10,8,2664,1921.5,2664,135074.3333,2244,146325,2792,1,5,0.50928802,4,0,0.418861182,1,2.079441542,2.302585093,1,3,3,8,Europe,Europe Tier 2,Right,Midfield (Attacking/Defensive)
1383,200773,A. Wakaso,Alhassan Wakaso,8,10,8.392304845,2244,1200,1799.5,95831.66667,2964,190595.3333,2615,2,0,0.549047491,11,1,0.88196602,0,2.079441542,2.302585093,1,3,3,7,Africa,Europe Tier 2,Right,Defensive Midfield
1384,204538,R. Ruidíaz,Raúl Mario Ruidíaz Misitich,8,10,8.583005244,3199.5,2964,2047.5,146325,511.5,75660,2186,15,5,1.077468797,1,0,0.50928802,3,2.079441542,2.302585093,1,4,4,8,South America,North America,Right,Forward
1386,198760,S. Taïder,Saphir Sliti Taïder,7,9,8.392304845,2449.5,2664,2737.5,140624.6667,2177.5,152177.3333,2729,9,7,0.899036227,2,0,0.367006838,1,1.945910149,2.197224577,2,3,2,4,Africa,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1387,219953,Embarba,Adrián Embarba Blazquez,8,9,8.392304845,3120,2380,2812,140624.6667,1104,91541.33333,2291,5,6,0.709005545,3,1,0.418861182,1,2.079441542,2.197224577,1,3,1,2,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1388,210930,Carles Gil,Carles Gil Pareja,9,10,8.198039027,2112,2311.5,2812,152177.3333,760,55458,3145,10,12,0.825559556,6,0,0.093074822,5,2.197224577,2.302585093,2,4,3,5,Europe,North America,Left,Attacking Midfield
1389,245021,M. Loum,Mamadou Loum,8,10,7.38083152,1300,1404,1799.5,75660,2737.5,170666.3333,1481,3,0,0.65160029,6,0,0.974021641,1,2.079441542,2.302585093,1,2,7,10,Africa,Europe Tier 3,Right,Defensive Midfield
1390,232488,C. Romero,Cristian Gabriel Romero,8,10,7.16515139,1984,612,924,34607.33333,2591.5,152177.3333,2339,2,2,0.466070017,10,2,0.899036227,1,2.079441542,2.302585093,1,2,2,4,South America,Europe Tier 1,Right,Defense
1391,230147,F. Sacko,Falaye Sacko,8,9,7.797958971,4231.5,647.5,1740,124415.6667,2311.5,135074.3333,2428,0,2,0.245883969,3,0,0.549047491,0,2.079441542,2.197224577,1,3,3,7,Africa,Europe Tier 2,Right,Defense
1392,222123,A. Long,Aaron Long,8,8,8.198039027,2812,799.5,1567.5,83348.66667,2664,177146.6667,2229,2,0,0.50928802,3,0,1.162292169,1,2.079441542,2.079441542,1,3,4,8,North America,North America,Right,Defense
1393,225299,E. Velázquez,Emiliano Velázquez,8,8,8,1300,1104,1200,61730.66667,2887.5,146325,1275,0,2,0.309691494,8,0,0.899036227,0,2.079441542,2.079441542,1,3,1,2,South America,Europe Tier 1,Right,Defense
1394,218746,Pozo,José Ángel Pozo la Rosa,8,7,7.591663047,2664,2380,2520,152177.3333,1457.5,52487.66667,1612,3,0,0.50928802,4,0,0.245883969,0,2.079441542,1.945910149,1,4,1,2,Europe,Europe Tier 1,Right,Attacking Midfield
1395,229595,L. Rodríguez,Lucas Rodríguez,5.5,7,7.38083152,3120,1860,2177.5,177146.6667,1300,75660,2828,7,3,0.65160029,5,0,0.309691494,2,1.704748092,1.945910149,1,4,6,8,South America,South America,Right,Midfield (Attacking/Defensive)
1397,223498,E. Cecchini,Emanuel Cecchini,4.4,6,7.38083152,2520,2112,2380,129672,2737.5,114333,155,0,0,0.367006838,1,0,0.245883969,0,1.481604541,1.791759469,1,2,4,8,South America,North America,Right,Defensive Midfield
1399,193130,A. Schürrle,André Schürrle,8,60,8.583005244,2812,3041.5,2591.5,158183.6667,924,104810.3333,1650,6,0,0.899036227,2,0,0.418861182,1,2.079441542,4.094344562,3,4,4,10,Europe,Europe Tier 2,Right,"Attacking Midfield,Forward"
1402,210441,Fran Sol,Francisco Sol Ortiz,8,2,8.392304845,2311.5,2964,1512,95831.66667,577.5,104810.3333,1530,13,0,0.974021641,3,0,1.096492106,2,2.079441542,0.693147181,1,3,6,10,Europe,Europe Tier 4,Right,Forward
1406,183130,M. Albrighton,Marc Albrighton,7.5,70,8.770329614,2449.5,2311.5,2812,152177.3333,1740,109502.6667,1627,2,2,0.466070017,3,0,0.418861182,0,2.014903021,4.248495242,2,3,6,6,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1407,177358,M. Schneiderlin,Morgan Schneiderlin,7.5,70,8.770329614,1567.5,1799.5,2520,119303.3333,2812,146325,835,0,1,0.174258144,2,0,0.709005545,1,2.014903021,4.248495242,2,3,5,6,Europe,Europe Tier 1,Right,Defensive Midfield
1408,183427,F. Delph,Fabian Delph,11,80,8.770329614,2380,2449.5,2887.5,164346,2664,135074.3333,982,0,1,0.709005545,1,1,0.75965266,0,2.397895273,4.382026635,2,3,5,6,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
1409,208295,R. Saïss,Romain Saïss,7.5,70,8.770329614,1921.5,1404,2449.5,109502.6667,2887.5,135074.3333,1145,2,0,0.418861182,7,0,1.024099933,2,2.014903021,4.248495242,1,3,2,5,Africa,Europe Tier 1,Left,"Defensive Midfield,Defense"
1411,183569,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,7.5,70,8.95445115,2887.5,2520,2311.5,152177.3333,684,119303.3333,844,3,0,0.75965266,0,0,0.75965266,0,2.014903021,4.248495242,2,4,9,10,Africa,Europe Tier 1,Right,"Attacking Midfield,Forward"
1412,189725,T. Cleverley,Tom Cleverley,7.5,60,8.770329614,2047.5,2380,2812,129672,1860,79442.33333,472,1,0,0.245883969,2,0,0.245883969,0,2.014903021,4.094344562,2,3,3,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1413,231410,Brahim,Brahim Díaz,7.5,60,6.717797887,3041.5,2177.5,1984,177146.6667,420,26502,378,1,1,0.50928802,0,0,0,0,2.014903021,4.094344562,1,5,10,10,Europe,Europe Tier 1,Left,Attacking Midfield
1414,188155,D. Janmaat,Daryl Janmaat,7.5,60,8.770329614,2244,2112,2664,146325,2812,135074.3333,1522,0,2,0.418861182,3,0,0.619868889,0,2.014903021,4.094344562,2,3,3,4,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1415,219732,G. Nkoudou,Georges-Kévin Nkoudou,7.5,40,7.797958971,3871.5,2244,2311.5,158183.6667,577.5,65037,4,0,1,0,0,0,0,0,2.014903021,3.688879454,1,4,7,10,Europe,Europe Tier 2,Right,Attacking Midfield
1416,188427,S. Lulic,Senad Lulic,7.5,50,9.489125293,3041.5,2591.5,2964,158183.6667,2812,146325,3308,4,1,0.619868889,6,0,0.782838745,1,2.014903021,3.912023005,2,4,6,7,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1417,201049,L. Tonelli,Lorenzo Tonelli,7.5,50,8.770329614,2047.5,480,967.5,68459.33333,3120,119303.3333,1653,1,0,0.309691494,6,0,0.88196602,1,2.014903021,3.912023005,2,3,7,9,Europe,Europe Tier 1,Right,Defense
1418,205943,V. Chiriche?,Vlad Chiriche?,7.5,50,8.770329614,1984,2047.5,1567.5,79442.33333,3199.5,109502.6667,373,0,0,0.418861182,1,0,1,0,2.014903021,3.912023005,2,3,7,9,Europe,Europe Tier 1,Right,Defense
1421,217196,J. Palomino,José Luis Palomino,7.5,50,8.770329614,1351.5,511.5,1512,65037,3041.5,170666.3333,2262,1,1,0.245883969,5,1,0.845299462,0,2.014903021,3.912023005,1,3,3,6,South America,Europe Tier 1,Left,Defense
1422,194958,A. Mooy,Aaron Mooy,7.5,50,8.583005244,1740,2380,2964,129672,2380,135074.3333,2327,3,1,0.735088936,4,0,0.367006838,1,2.014903021,3.912023005,1,3,1,7,Oceania,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1423,202282,S. Armstrong,Stuart Armstrong,7.5,50,8.392304845,2812,2664,2591.5,135074.3333,2047.5,124415.6667,1433,3,2,0.619868889,2,0,0.418861182,0,2.014903021,3.912023005,1,4,4,4,Europe,Europe Tier 1,Right,Attacking Midfield
1424,232119,C. Söyüncü,Çaglar Söyüncü,8,50,7.591663047,1984,1012,1351.5,68459.33333,2737.5,135074.3333,372,0,0,0.245883969,1,0,0.960249517,0,2.079441542,3.912023005,1,4,6,6,Europe,Europe Tier 1,Right,Defense
1425,201118,Cédric,Cédric Ricardo Alves Soares,7,40,8.392304845,2964,2177.5,2449.5,146325,2664,114333,1494,1,2,0.418861182,4,0,0.681239039,0,1.945910149,3.688879454,2,4,4,4,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1427,216433,A. El Ghazi,Anwar El Ghazi,7.5,40,7.797958971,2887.5,2812,2311.5,140624.6667,511.5,109502.6667,2450,6,6,0.825559556,5,1,0.549047491,2,2.014903021,3.688879454,1,4,2,2,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1428,191053,T. Rincón,Tomás Eduardo Rincón Hernández,7.5,40,9.135528726,2311.5,1740,2520,146325,2887.5,170666.3333,2804,3,1,0.585786438,15,0,0.915347726,1,2.014903021,3.688879454,2,3,4,6,South America,Europe Tier 1,Right,Midfield (Attacking/Defensive)
1429,194201,P. Jansson,Pontus Jansson,7.5,40,8.583005244,2047.5,881.5,1404,79442.33333,2887.5,164346,3270,3,1,0.418861182,6,1,1.176613037,6,2.014903021,3.688879454,1,3,1,5,Europe,Europe Tier 3,Right,Defense
1430,216774,W. Hoedt,Wesley Hoedt,7.5,10,8,1457.5,1057.5,1740,58538.33333,2812,135074.3333,1170,0,0,0.367006838,2,0,0.930955032,0,2.014903021,2.302585093,2,3,4,4,Europe,Europe Tier 1,Left,Defense
1431,179789,D. Da Silva,Damien Da Silva,7.5,40,9.135528726,1740,684,1624,52487.66667,3041.5,146325,3774,2,1,0.418861182,6,0,1.203180939,1,2.014903021,3.688879454,2,4,3,6,Europe,Europe Tier 1,Right,Defense
1432,211147,V. Lazaro,Valentino Lazaro,7.5,40,7.591663047,3527.5,2449.5,2887.5,177146.6667,2380,100254,2743,3,6,0.418861182,6,0,0.418861182,1,2.014903021,3.688879454,1,3,7,9,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
1433,169792,J. Rodriguez,Jay Rodriguez,7.5,40,8.770329614,2591.5,2737.5,2311.5,124415.6667,840,104810.3333,4135,22,6,0.915347726,5,1,0.80477138,3,2.014903021,3.688879454,2,4,1,2,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
1435,221000,B. Ndiaye,Badou Ndiaye,7.5,40,8.583005244,3612,2520,2664,158183.6667,2591.5,170666.3333,63,0,0,0,0,0,0.845299462,0,2.014903021,3.688879454,1,3,1,7,Africa,Europe Tier 3,Right,Midfield (Attacking/Defensive)
1436,220621,S. Benrahma,Saïd Benrahma,7.5,40,7.591663047,3120,2449.5,2520,152177.3333,612,41666.33333,2452,10,14,0.987260645,2,1,0.093074822,9,2.014903021,3.688879454,1,4,1,5,Africa,Europe Tier 3,Right,Attacking Midfield
